No.,Sector,Sub Industry Code,Sub Industry,Code,Stock Name,Sharia,FS Date,Fiscal Year End,Type of FS,Auditor's Opinion,"Assets, b.IDR","Liabilities, b.IDR","Equity, b.IDR","Sales, b.IDR","EBT, b.IDR",Profit for the Period,Profit attr.to owner's,"EPS, IDR","Book Value, IDR","P/E Ratio, x","Price to BV, x","D/E Ratio, x","ROA, %","ROE, %","NPM, %",Harga Saham
784.00,Transportation & Logistic,K111,Airlines,GIAA,Garuda Indonesia (Persero) Tbk,S,03/31/2022,Dec,U,,"101,192.61","192,143.66","-90,951.05","5,027.18","-3,692.19","-3,218.01","-3,225.47","-2,292.68","-3,513.44",-0.10,-0.06,-2.11,-56.00,0.00,"-1,133.00",210.81
785.00,Transportation & Logistic,K111,Airlines,HELI,Jaya Trishindo Tbk,S,06/30/2022,Dec,U,,293.98,152.50,141.48,15.53,0.36,0.31,0.31,4.31,169.87,62.17,1.58,1.08,1.00,3.00,23.00,268.39
786.00,Transportation & Logistic,K132,Road Transportation,LRNA,PT Eka Sari Lorena Transport Tbk.,S,06/30/2022,Dec,U,,228.72,43.42,185.30,44.94,-6.73,-6.73,-6.73,-63.72,529.43,-2.98,0.36,0.23,-10.00,-12.00,-50.00,190.59
787.00,Transportation & Logistic,K132,Road Transportation,SAFE,Steady Safe Tbk,S,06/30/2022,Dec,U,,281.62,345.63,-64.01,115.85,4.22,4.22,4.22,6.35,-104.06,33.07,-2.15,-5.40,1.00,0.00,3.00,223.73
788.00,Transportation & Logistic,K132,Road Transportation,TAXI,Express Transindo Utama Tbk,S,06/30/2022,Dec,U,,82.59,12.37,70.22,1.13,-5.96,-5.85,-5.85,21.08,6.87,2.37,7.28,0.18,257.00,302.00,"18,759.00",50.01
789.00,Transportation & Logistic,K132,Road Transportation,TRJA,PT Transkon Jaya Tbk.,S,06/30/2022,Dec,U,,788.35,452.79,335.56,228.43,26.30,20.55,20.51,32.64,222.20,7.23,1.05,1.35,6.00,15.00,22.00,233.31
790.00,Transportation & Logistic,K132,Road Transportation,WEHA,PT WEHA Transportasi Indonesia Tbk,S,06/30/2022,Dec,U,,220.97,106.44,114.52,76.53,7.77,6.06,6.06,2.12,78.41,54.24,1.47,0.93,1.00,3.00,4.00,115.26
791.00,Transportation & Logistic,K211,Logistics & Deliveries,AKSI,PT Maming Enam Sembilan Mineral Tbk.,S,06/30/2022,Dec,U,,381.79,207.19,174.60,237.29,53.76,43.69,43.58,25.47,242.49,11.94,1.25,1.19,11.00,25.00,18.00,303.11
792.00,Transportation & Logistic,K211,Logistics & Deliveries,BLTA,Berlian Laju Tanker Tbk,S,06/30/2022,Dec,U,,"1,053.41",542.31,511.10,125.79,36.01,34.37,34.37,3.43,19.70,14.58,2.54,1.06,7.00,14.00,58.00,50.04
793.00,Transportation & Logistic,K211,Logistics & Deliveries,DEAL,PT Dewata Freightinternational Tbk.,S,06/30/2022,Dec,U,,157.05,193.73,-36.68,45.33,-3.63,-3.63,-3.63,-14.78,-32.00,-3.38,-1.56,-5.28,-14.00,0.00,-49.00,49.92
794.00,Transportation & Logistic,K211,Logistics & Deliveries,ELPI,PT Pelayaran Nasional Ekalya Purnamasari Tbk,S,12/31/2021,Dec,A,WTP,"1,634.29",297.96,"1,336.34",540.59,105.74,105.20,107.65,14.52,180.29,16.25,1.31,0.22,7.00,8.00,20.00,236.18
795.00,Transportation & Logistic,K211,Logistics & Deliveries,HAIS,Hasnur Internasional Shipping Tbk,S,06/30/2022,Dec,U,,568.96,93.37,475.60,313.77,49.09,45.09,45.09,24.32,181.09,9.54,1.28,0.20,11.00,13.00,20.00,231.80
796.00,Transportation & Logistic,K211,Logistics & Deliveries,HATM,PT Habco Trans Maritima Tbk,S,06/30/2022,Dec,A,WTP,469.84,67.04,402.79,178.92,68.94,66.79,66.79,19.58,57.54,22.06,7.51,0.17,29.00,34.00,77.00,432.13
797.00,Transportation & Logistic,K211,Logistics & Deliveries,JAYA,PT Armada Berjaya Trans Tbk.,S,06/30/2022,Dec,U,,124.80,8.76,116.05,38.16,3.74,3.06,3.06,7.03,145.86,15.79,0.76,0.08,4.00,5.00,15.00,110.85
798.00,Transportation & Logistic,K211,Logistics & Deliveries,KJEN,PT Krida Jaringan Nusantara Tbk.,S,06/30/2022,Dec,U,,69.38,7.60,61.78,4.54,-0.45,-0.47,-0.47,-3.42,123.56,-88.85,2.27,0.12,-2.00,-3.00,-38.00,280.48
799.00,Transportation & Logistic,K211,Logistics & Deliveries,MIRA,Mitra International Resources Tbk,S,06/30/2022,Dec,U,,294.03,99.68,194.34,37.38,-9.55,-8.98,-9.07,-3.48,49.06,-14.39,1.02,0.51,-5.00,-7.00,-37.00,50.04
800.00,Transportation & Logistic,K211,Logistics & Deliveries,NELY,Pelayaran Nelly Dwi Putri Tbk,S,06/30/2022,Dec,U,,594.79,87.39,507.40,114.71,40.32,39.08,39.08,27.88,215.92,10.91,1.41,0.17,12.00,14.00,64.00,304.45
801.00,Transportation & Logistic,K211,Logistics & Deliveries,PPGL,PT Prima Globalindo Logistik Tbk.,0,06/30/2022,Dec,U,,158.46,20.03,138.43,141.83,15.05,11.87,9.87,23.27,179.50,5.50,0.71,0.14,12.00,14.00,14.00,127.45
802.00,Transportation & Logistic,K211,Logistics & Deliveries,PURA,PT Putra Rajawali Kencana Tbk.,S,06/30/2022,Dec,U,,498.39,38.46,459.94,61.05,9.88,7.95,7.95,1.41,77.12,35.43,0.65,0.08,2.00,2.00,19.00,50.13
803.00,Transportation & Logistic,K211,Logistics & Deliveries,RCCC,PT Utama Radar Cahaya Tbk,0,01/31/2022,Dec,A,,21.84,4.43,17.41,3.74,0.64,0.49,0.49,3.96,23.22,30.33,5.17,0.25,14.00,17.00,79.00,120.05
804.00,Transportation & Logistic,K211,Logistics & Deliveries,SAPX,PT Satria Antaran Prima Tbk.,S,06/30/2022,Dec,U,,256.10,79.66,176.45,294.69,10.82,8.46,8.46,42.68,211.74,23.20,4.68,0.45,14.00,20.00,12.00,990.94
805.00,Transportation & Logistic,K211,Logistics & Deliveries,SDMU,Sidomulyo Selaras Tbk,S,06/30/2022,Dec,U,,170.63,170.27,0.36,46.63,2.25,2.25,2.30,-0.08,0.32,-796.07,208.76,474.42,4.00,"2,016.00",16.00,66.80
806.00,Transportation & Logistic,K211,Logistics & Deliveries,SMDR,Samudera Indonesia Tbk,S,06/30/2022,Dec,U,,"15,827.91","7,983.43","7,844.48","8,202.32","2,668.32","2,634.49","1,722.86",826.39,"2,395.17",3.12,1.08,1.02,17.00,35.00,33.00,2586.78
807.00,Transportation & Logistic,K211,Logistics & Deliveries,TMAS,PT Temas Tbk.,S,06/30/2022,Dec,U,,"4,301.28","2,427.07","1,874.21","2,322.85",721.74,686.76,659.83,175.83,328.51,14.10,7.55,1.29,24.00,56.00,45.00,2480.25
808.00,Transportation & Logistic,K211,Logistics & Deliveries,TNCA,PT Trimuda Nuansa Citra Tbk.,S,06/30/2022,Dec,U,,52.26,10.70,41.56,34.57,0.94,0.42,0.42,3.21,98.57,166.63,5.43,0.26,2.00,3.00,3.00,535.24
809.00,Transportation & Logistic,K211,Logistics & Deliveries,TRUK,PT Guna Timur Raya Tbk.,S,06/30/2022,Dec,U,,73.52,16.70,56.82,18.52,-2.06,-1.92,-1.92,-9.07,130.62,-13.23,0.92,0.29,-5.00,-7.00,-21.00,120.17
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Market PER,14.13,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,Market PBV,1.19,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
